KomisiDPRD|SKPD|KodeRekening|Program|Pagu|Tambah|Kurang|HasilPembahasan
14539|A|1.20.278 Kelurahan Kampung Rambutan - JAKTIM|1.20 278 61 003|Penatausahaan Kelurahan Kampung Rambutan|245.000.000|0|24.500.000|220.500.000
14540|A|1.20.278 Kelurahan Kampung Rambutan - JAKTIM|1.20 278 61 004|Pengadaan sarana dan Prasarana Kelurahan Kelurahan Kampung Rambutan|100.000.000|0|0|100.000.000
14541|A|1.20.278 Kelurahan Kampung Rambutan - JAKTIM|1.20 278 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|35.000.000|0|0|35.000.000
14542|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 001|Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Kelapa Dua Wetan|45.000.000|0|0|45.000.000
14543|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 003|Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Kelapa Dua Wetan|488.640.000|0|48.864.000|439.776.000
14544|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 004|Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Kelapa Dua Wetan|461.960.000|0|46.196.000|415.764.000
14545|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 005|Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Kelapa Dua Wetan|768.540.000|0|76.854.000|691.686.000
14546|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 006|Penyediaan Operasional RT, RW dan LMK|1.976.000.000|0|0|1.976.000.000
14547|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 007|Penyelenggaraan Tugas dan Fungsi Kelurahan Kelapa Dua Wetan|150.000.000|0|15.000.000|135.000.000
14548|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 008|Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Kelapa Dua Wetan|75.000.000|0|0|75.000.000
14549|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 009|Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|70.000.000|0|0|70.000.000
14550|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 010|Penanggulangan Bencana Kelurahan Kelapa Dua Wetan|109.000.000|0|10.900.000|98.100.000
14551|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 27 011|Dukungan Pelaksanaan Penanganan Segera di Kelurahan|3.323.200.000|0|664.640.000|2.658.560.000
14552|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 61 001|Penyelenggaran Operasional Kelurahan Kelapa Dua Wetan|431.000.000|0|43.100.000|387.900.000
14553|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 61 002|Penyediaan Jasa TALI dan IPAL (12 Bulan)|135.860.000|0|0|135.860.000
14554|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 61 003|Penatausahaan Kelurahan Kelapa Dua Wetan|345.000.000|0|34.500.000|310.500.000
14555|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 61 004|Pengadaan sarana dan Prasarana Kelurahan Kelurahan Kelapa Dua Wetan|200.000.000|0|20.000.000|180.000.000
14556|A|1.20.279 Kelurahan Kelapa Dua Wetan - JAKTIM|1.20 279 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|37.450.000|0|3.745.000|33.705.000
14557|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 26 001|Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Susukan|345.000.000|0|34.500.000|310.500.000
14558|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 27 001|Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Susukan PHL Kebersihan Ketertiban Kesehatan|392.200.000|0|39.220.000|352.980.000
14559|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 27 003|Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Susukan|135.000.000|0|13.500.000|121.500.000
14560|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 27 004|Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Susukan|602.000.000|0|60.200.000|541.800.000
14561|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 27 005|Penyediaan Operasional RT, RW dan LMK|1.280.100.000|0|0|1.280.100.000
14562|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 27 006|Penyelenggaraan Tugas dan Fungsi Kelurahan Susukan|165.000.000|0|16.500.000|148.500.000
14563|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 27 007|Pelaksanaan Penertiban Kelurahan Susukan|53.000.000|0|0|53.000.000
14564|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 27 008|Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|62.000.000|0|0|62.000.000
14565|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 27 009|Dukungan Pelaksanaan Penanganan Segera di Kelurahan|3.204.100.000|0|640.820.000|2.563.280.000
14566|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 61 001|Penyelenggaran Operasional Kelurahan Susukan|431.000.000|0|43.100.000|387.900.000
14567|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 61 002|Penyediaan Jasa TALI dan IPAL (12 Bulan)|211.000.000|0|0|211.000.000
14568|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 61 003|Penatausahaan Kelurahan Susukan|211.000.000|0|21.100.000|189.900.000
14569|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 61 004|Pengadaan sarana dan Prasarana Kelurahan Kelurahan Susukan|142.700.000|0|14.270.000|128.430.000
14570|A|1.20.280 Kelurahan Susukan - JAKTIM|1.20 280 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|50.000.000|0|0|50.000.000
14571|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 003|Pengadaan Sarana dan Prasarana Kesehatan Masyarakat Kelurahan Ciracas|320.000.000|0|32.000.000|288.000.000
14572|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 004|Pengadaan Sarana dan Prasarana Kebersihan Masyarakat Kelurahan Ciracas|410.000.000|0|41.000.000|369.000.000
14573|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 005|Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Ciracas|581.500.000|0|58.150.000|523.350.000
14574|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 006|Penyediaan Operasional RT, RW dan LMK Kelurahan Ciracas|1.985.700.000|0|0|1.985.700.000
14575|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 007|Penyelenggaraan Tugas dan Fungsi Kelurahan Ciracas|378.600.000|0|37.860.000|340.740.000
14576|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 008|Pelaksanaan Penertiban Kelurahan Ciracas|89.000.000|0|0|89.000.000
14577|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 009|Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Ciracas|60.000.000|0|0|60.000.000
14578|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 010|Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan Kelurahan Ciracas|60.000.000|0|0|60.000.000
14579|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 011|Penanganan Bencana Kelurahan Ciracas|72.000.000|0|0|72.000.000
14580|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 012|Dukungan Pelaksanaan Penanganan Segera di Kelurahan|3.323.200.000|0|664.640.000|2.658.560.000
14581|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 27 013|Penyelenggaraan Peningkatan Pelayanan Kapasitas kelurahan Ciracas|235.000.000|0|23.500.000|211.500.000
14582|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 61 001|Penyelenggaran Operasional Kelurahan Ciracas|431.000.000|0|43.100.000|387.900.000
14583|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 61 002|Penyediaan Jasa TALI dan IPAL (12 Bulan)|256.000.000|0|0|256.000.000
14584|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 61 003|Penatausahaan Kelurahan Ciracas|481.200.000|0|48.120.000|433.080.000
14585|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 61 004|Pengadaan Sarana dan Prasarana Kelurahan Ciracas|310.000.000|0|31.000.000|279.000.000
14586|A|1.20.281 Kelurahan Ciracas - JAKTIM|1.20 281 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|80.000.000|0|0|80.000.000
14587|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 26 001|Penanganan Ketertiban Masyarakat Kecamatan Cipayung|46.000.000|0|0|46.000.000
14588|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 26 002|Penanganan Saluran Kecamatan Cipayung|1.883.428.000|0|18.834.280|1.864.593.720
14589|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 26 003|Penanganan Jalan Kecamatan Cipayung|1.436.090.000|0|143.609.000|1.292.481.000
14590|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 26 006|Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|145.000.000|0|14.500.000|130.500.000
14591|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 26 007|Penyelenggaraan Tugas dan Fungsi Kecamatan Cipayung|441.328.000|0|44.132.800|397.195.200
14592|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 26 008|Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kecamatan Cipayung|15.000.000|0|0|15.000.000
14593|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 61 003|Penyediaan Jasa TALI dan IPAL (12 Bulan)|360.000.000|0|0|360.000.000
14594|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 61 004|Penatausahaan Kecamatan Cipayung|728.490.000|0|72.849.000|655.641.000
14595|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 61 005|Pengadaan sarana dan Prasarana Kecamatan Cipayung|383.358.000|0|38.335.800|345.022.200
14596|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 61 006|Penyelenggaran Operasional Kecamatan Cipayung|729.970.000|0|72.997.000|656.973.000
14597|A|1.20.282 Kecamatan Cipayung - JAKTIM|1.20 282 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|85.000.000|0|0|85.000.000
14598|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 001|Penyelenggaraan Peningkatan Pelayanan Kapasitas kelurahan Cipayung|158.000.000|0|15.800.000|142.200.000
14599|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 002|Pelaksanaan Kerja Bakti Kelurahan Cipayung|130.000.000|0|13.000.000|117.000.000
14600|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 003|Pengadaan Sarana dan Prasarana Kesehatan Masyarakat Kelurahan Cipayung|137.700.000|0|13.770.000|123.930.000
14601|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 004|Pengadaan Sarana dan Prasarana Kebersihan Masyarakat Kelurahan Cipayung|380.200.000|0|38.020.000|342.180.000
14602|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 005|Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Cipayung|491.600.000|0|49.160.000|442.440.000
14603|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 006|Penyediaan Operasional RT, RW dan LMK Kelurahan Cipayung|961.500.000|0|0|961.500.000
14604|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 007|Pelaksanaan Penertiban Kelurahan Cipayung|35.000.000|0|0|35.000.000
14605|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 008|Penyelenggaraan Tugas dan Fungsi Kelurahan Cipayung|293.500.000|0|29.350.000|264.150.000
14606|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 009|Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan Kelurahan Cipayung|30.000.000|0|0|30.000.000
14607|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 27 010|Dukungan Pelaksanaan Penanganan Segera di Kelurahan|3.323.200.000|0|664.640.000|2.658.560.000
14608|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 61 001|Pengadaan Sarana dan Prasarana Kelurahan Cipayung|150.000.000|0|15.000.000|135.000.000
14609|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 61 002|Penyelenggaran Operasional Kelurahan Cipayung|485.000.000|0|48.500.000|436.500.000
14610|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 61 003|Penyediaan Jasa TALI dan IPAL (12 Bulan)|176.000.000|0|0|176.000.000
14611|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 61 004|Penatausahaan Kelurahan Cipayung|351.500.000|0|35.150.000|316.350.000
14612|A|1.20.283 Kelurahan Cipayung - JAKTIM|1.20 283 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|50.000.000|0|0|50.000.000
14613|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20.284 xx xxx|Penyuluhan Kejahatan Seksual Pada Anak|0|200.000.000|0|200.000.000
14614|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 001|Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Lubang Buaya|110.000.000|0|11.000.000|99.000.000
14615|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 002|Pelaksanaan Kerja Bakti|120.000.000|0|12.000.000|108.000.000
14616|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 003|Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Lubang Buaya|563.000.000|0|56.300.000|506.700.000
14617|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 004|Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Lubang Buaya|838.140.000|0|83.814.000|754.326.000
14618|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 005|Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Lubang Buaya|733.489.600|0|73.348.960|660.140.640
14619|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 006|Penyediaan Operasional RT, RW dan LMK|1.725.300.000|0|0|1.725.300.000
14620|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 007|Penyelenggaraan Tugas dan Fungsi Kelurahan Lubang Buaya|402.200.000|0|40.220.000|361.980.000
14621|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 008|Pelaksanaan Penertiban Kelurahan Lubang Buaya|40.000.000|0|0|40.000.000
14622|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 009|Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Lubang Buaya|30.000.000|0|0|30.000.000
14623|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 010|Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|30.000.000|0|0|30.000.000
14624|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 011|Penanggulangan Bencana Kelurahan Lubang Buaya|26.670.400|0|0|26.670.400
14625|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 27 012|Dukungan Pelaksanaan Penanganan Segera di Kelurahan|3.323.200.000|0|664.640.000|2.658.560.000
14626|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 61 001|Pengadaan sarana dan Prasarana Kelurahan Kelurahan Lubang Buaya|108.200.000|0|10.820.000|97.380.000
14627|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 61 002|Penyelenggaran Operasional Kelurahan Lubang Buaya|524.000.000|0|52.400.000|471.600.000
14628|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 61 003|Penyediaan Jasa TALI dan IPAL (12 Bulan)|146.000.000|0|0|146.000.000
14629|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 61 004|Penatausahaan Kelurahan Lubang Buaya|170.000.000|0|17.000.000|153.000.000
14630|A|1.20.284 Kelurahan Lubang Buaya - JAKTIM|1.20 284 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|50.000.000|0|0|50.000.000
14631|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 001|Penyelenggaraan Peningkatan Pelayanan Kapasitas kelurahan Ceger|131.939.000|0|13.193.900|118.745.100
14632|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 002|Pelaksanaan Kerja Bakti Kelurahan Ceger|100.000.000|0|0|100.000.000
14633|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 003|Pengadaan Sarana dan Prasarana Kesehatan Masyarakat Kelurahan Ceger|39.000.000|0|0|39.000.000
14634|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 004|Pengadaan Sarana dan Prasarana Ketertiban Masyarakat Kelurahan Ceger|248.200.000|0|24.820.000|223.380.000
14635|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 005|Pengadaan Sarana dan Prasarana Kebersihan Masyarakat Kelurahan Ceger|36.100.000|0|0|36.100.000
14636|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 006|Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Ceger|610.924.000|0|61.092.400|549.831.600
14637|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 007|Penyelenggaraan Tugas dan Fungsi Kelurahan Ceger|215.920.000|0|21.592.000|194.328.000
14638|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 008|Pelaksanaan Penertiban Kelurahan Ceger|21.084.000|0|0|21.084.000
14639|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 009|Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan Kelurahan Ceger|50.000.000|0|0|50.000.000
14640|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 010|Dukungan Pelaksanaan Penanganan Segera di Kelurahan|3.323.200.000|0|664.640.000|2.658.560.000
14641|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 27 011|Penyediaan Operasional RT, RW dan LMK Kelurahan Ceger|632.700.000|0|63.270.000|569.430.000
14642|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 61 002|Penyelenggaran Operasional Kelurahan Ceger|506.000.000|0|50.600.000|455.400.000
14643|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 61 003|Penyediaan Jasa TALI dan IPAL (12 Bulan)|159.115.000|0|0|159.115.000
14644|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 61 004|Penatausahaan Kelurahan Ceger|212.018.000|0|21.201.800|190.816.200
14645|A|1.20.285 Kelurahan Ceger - JAKTIM|1.20 285 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|31.000.000|0|0|31.000.000
14646|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20.286 xx xxx|Penyuluhan Membangun Kreativitas dan Karakter Anak Sejak Dini|0|90.000.000|0|90.000.000
14647|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20.286 xx xxx|Penyuluhan Pemanfaatan Teknologi Informasi Dalam Mengembangkan Sektor Usaha Mikro|0|190.000.000|0|190.000.000
14648|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 001|Penyelenggaraan Peningkatan Pelayanan Kapasitas kelurahan Bambu Apus|120.000.000|0|12.000.000|108.000.000
14649|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 002|Pelaksanaan Kerja Bakti Kelurahan Bambu Apus|70.000.000|0|0|70.000.000
14650|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 003|Pengadaan Sarana dan Prasarana Kesehatan Masyarakat Kelurahan Bambu Apus|235.100.000|0|23.510.000|211.590.000
14651|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 004|Pengadaan Sarana dan Prasarana Kebersihan Masyarakat Kelurahan Bambu Apus|327.500.000|0|32.750.000|294.750.000
14652|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 005|Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Bambu Apus|673.000.000|0|67.300.000|605.700.000
14653|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 006|Penyediaan Operasional RT, RW dan LMK Kelurahan Bambu Apus|934.500.000|0|0|934.500.000
14654|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 007|Penyelenggaraan Tugas dan Fungsi Kelurahan Bambu Apus|153.800.000|0|15.380.000|138.420.000
14655|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 008|Pelaksanaan Penertiban Kelurahan Bambu Apus|30.000.000|0|0|30.000.000
14656|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 009|Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Bambu Apus|49.100.000|0|0|49.100.000
14657|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 010|Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan Kelurahan Bambu Apus|48.300.000|0|0|48.300.000
14658|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 011|Penanganan Bencana Kelurahan Bambu Apus|25.000.000|0|0|25.000.000
14659|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 27 012|Dukungan Pelaksanaan Penanganan Segera di Kelurahan|3.323.200.000|0|664.640.000|2.658.560.000
14660|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 61 001|Pengadaan Sarana dan Prasarana Kelurahan Bambu Apus|40.000.000|0|0|40.000.000
14661|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 61 002|Penyelenggaran Operasional Kelurahan Bambu Apus|451.000.000|0|45.100.000|405.900.000
14662|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 61 003|Penyediaan Jasa TALI dan IPAL (12 Bulan)|242.700.000|0|0|242.700.000
14663|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 61 004|Penatausahaan Kelurahan Bambu Apus|185.000.000|0|0|185.000.000
14664|A|1.20.286 Kelurahan Bambu Apus - JAKTIM|1.20 286 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|35.000.000|0|0|35.000.000
14665|A|1.20.287 Kelurahan Setu - JAKTIM|1.20.287 xx xxx|Penyuluhan Kanker Serviks dan Pencegahannya|0|200.000.000|0|200.000.000
14666|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 001|Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Setu|110.000.000|0|11.000.000|99.000.000
14667|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 002|Pelaksanaan Kerja Bakti|41.000.000|0|0|41.000.000
14668|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 003|Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Setu|175.800.000|0|17.580.000|158.220.000
14669|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 004|Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Setu|479.290.000|0|47.929.000|431.361.000
14670|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 005|Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Setu|344.779.000|0|34.477.900|310.301.100
14671|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 006|Penyediaan Operasional RT, RW dan LMK|721.200.000|0|0|721.200.000
14672|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 007|Penyelenggaraan Tugas dan Fungsi Kelurahan Setu|360.182.000|0|36.018.200|324.163.800
14673|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 008|Pelaksanaan Penertiban Kelurahan Setu|32.100.000|0|0|32.100.000
14674|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 009|Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Setu|102.954.000|0|10.295.400|92.658.600
14675|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 010|Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|50.000.000|0|0|50.000.000
14676|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 27 011|Dukungan Pelaksanaan Penanganan Segera di Kelurahan|3.323.200.000|0|664.640.000|2.658.560.000
14677|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 61 001|Pengadaan sarana dan Prasarana Kelurahan Kelurahan Setu|50.000.000|0|0|50.000.000
14678|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 61 002|Penyediaan Jasa TALI dan IPAL (12 Bulan)|176.000.000|0|0|176.000.000
14679|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 61 003|Penyelenggaran Operasional Kelurahan Setu|498.095.000|0|49.809.500|448.285.500
14680|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 61 004|Penatausahaan Kelurahan Setu|264.600.000|0|26.460.000|238.140.000
14681|A|1.20.287 Kelurahan Setu - JAKTIM|1.20 287 63 001|Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|50.000.000|0|0|50.000.000
14682|A|1.20.288 Kelurahan Cilangkap - JAKTIM|1.20.288 xx xxx|Penyuluhan Kanker Serviks dan Pencegahannya|0|200.000.000|0|200.000.000
14683|A|1.20.288 Kelurahan Cilangkap - JAKTIM|1.20 288 27 001|Penyelenggaraan Peningkatan Pelayanan Kapasitas kelurahan Cilangkap|137.460.000|0|13.746.000|123.714.000
14684|A|1.20.288 Kelurahan Cilangkap - JAKTIM|1.20 288 27 002|Pelaksanaan Kerja Bakti Kelurahan Cilangkap|81.000.000|0|0|81.000.000
14685|A|1.20.288 Kelurahan Cilangkap - JAKTIM|1.20 288 27 003|Pengadaan Sarana dan Prasarana Kesehatan Masyarakat Kelurahan Cilangkap|210.700.000|0|21.070.000|189.630.000
14686|A|1.20.288 Kelurahan Cilangkap - JAKTIM|1.20 288 27 004|Pengadaan Sarana dan Prasarana Kebersihan Masyarakat Kelurahan Cilangkap|523.250.000|0|52.325.000|470.925.000
14687|A|1.20.288 Kelurahan Cilangkap - JAKTIM|1.20 288 27 005|Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Cilangkap|592.050.000|0|59.205.000|532.845.000
14688|A|1.20.288 Kelurahan Cilangkap - JAKTIM|1.20 288 27 006|Penyediaan Operasional RT, RW dan LMK Kelurahan Cilangkap|732.900.000|0|0|732.900.000
